height,grid position,latlon,pic,north neighbor,south neighbor,east neighbor,west neighbor,up neighbor,down neighbor,future neighbor,past neighbor,"[corn=1, Utility=NaN]","[-1, -1, -1, -1]"
33,"[15, 20]","[39.6466745, -82.8162729]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0070.JPG,"[14, 20]","[16, 20]","[15, 21]","[15, 19]","['Links/Photos_01JUN2018_67', [7, 10]]",[],"['Links/Photos_02Aug2018_33', '[15, 20]']",[],"[Latitude=39.6466738611, Longitude=-82.8162782778, BrightnessTotal=0.906573704942, exposureTime=0.004231, xResolution=640, yResolution=480, SaturationTotalRed=0.929103987949, SaturationTotalGreen=0.906238217422, SaturationTotalBlue=0.825516327104, time=0.505497685185, corn=1, Utility=0.700877699727702]","['0.704088900286936', '0.6932031230316169', '0.7070528356297445', '0.6949069149311914']"
33,"[15, 21]","[39.6466745, -82.8163771]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0069.JPG,"[14, 21]","[16, 21]","[15, 22]","[15, 20]","['Links/Photos_01JUN2018_67', [7, 10]]",[],"['Links/Photos_02Aug2018_33', '[15, 21]']",[],"[Latitude=39.6466739167, Longitude=-82.8163808889, BrightnessTotal=0.92903309632, exposureTime=0.00674, xResolution=640, yResolution=480, SaturationTotalRed=0.947818104065, SaturationTotalGreen=0.92893604473, SaturationTotalBlue=0.860221532884, time=0.505416666667, corn=1, Utility=0.7070528356297445]","['0.7045728660538721', '0.7041411594579999', '0.7048110551231064', '0.700877699727702']"
33,"[15, 22]","[39.6466745, -82.8164813]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0068.JPG,"[14, 22]","[16, 22]","[15, 23]","[15, 21]","['Links/Photos_01JUN2018_67', [7, 11]]",[],"['Links/Photos_02Aug2018_33', '[15, 22]']",[],"[Latitude=39.6466743611, Longitude=-82.8164889722, BrightnessTotal=0.91992764274, exposureTime=0.00649, xResolution=640, yResolution=480, SaturationTotalRed=0.939690640319, SaturationTotalGreen=0.919531952104, SaturationTotalBlue=0.85053575623, time=0.505324074074, corn=1, Utility=0.7048110551231064]","['0.7083973507996169', '0.7002510690436596', '0.7031848915993616', '0.7070528356297445']"
33,"[15, 23]","[39.6466745, -82.8165855]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0067.JPG,"[14, 23]","[16, 23]","[15, 24]","[15, 22]","['Links/Photos_01JUN2018_67', [7, 11]]",[],"['Links/Photos_02Aug2018_33', '[15, 23]']",[],"[Latitude=39.646674, Longitude=-82.8165879167, BrightnessTotal=0.913276442531, exposureTime=0.00649, xResolution=640, yResolution=480, SaturationTotalRed=0.93322411152, SaturationTotalGreen=0.912816942402, SaturationTotalBlue=0.84383568219, time=0.505243055556, corn=1, Utility=0.7031848915993616]","['0.705018180744851', '0.7014847446224256', '0.7036616791863404', '0.7048110551231064']"
33,"[15, 24]","[39.6466745, -82.8166896]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0066.JPG,"[14, 24]","[16, 24]","[15, 25]","[15, 23]","['Links/Photos_01JUN2018_67', [7, 12]]",[],"['Links/Photos_02Aug2018_33', '[15, 24]']",[],"[Latitude=39.6466740278, Longitude=-82.81669575, BrightnessTotal=0.914624854902, exposureTime=0.006704, xResolution=640, yResolution=480, SaturationTotalRed=0.934129901961, SaturationTotalGreen=0.914168670854, SaturationTotalBlue=0.846885582618, time=0.505150462963, corn=1, Utility=0.7036616791863404]","['0.7012871947411062', '0.6953505261088936', '0.709340046556936', '0.7031848915993616']"
33,"[15, 25]","[39.6466745, -82.8167938]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0065.JPG,"[14, 25]","[16, 25]","[15, 26]","[15, 24]","['Links/Photos_01JUN2018_67', [7, 12]]",[],"['Links/Photos_02Aug2018_33', '[15, 25]']",[],"[Latitude=39.6466738611, Longitude=-82.8167965833, BrightnessTotal=0.93583957289, exposureTime=0.007759, xResolution=640, yResolution=480, SaturationTotalRed=0.951992761949, SaturationTotalGreen=0.935907245711, SaturationTotalBlue=0.875461256638, time=0.505069444444, corn=1, Utility=0.709340046556936]","['0.6974850326350212', '0.6943501466722553', '0.7073916928892766', '0.7036616791863404']"
33,"[15, 26]","[39.6466745, -82.816898]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0064.JPG,"[14, 26]","[16, 26]","[15, 27]","[15, 25]","['Links/Photos_01JUN2018_67', [7, 13]]",[],"['Links/Photos_02Aug2018_33', '[15, 26]']",[],"[Latitude=39.6466741944, Longitude=-82.8169025, BrightnessTotal=0.928152480795, exposureTime=0.007593, xResolution=640, yResolution=480, SaturationTotalRed=0.944127514808, SaturationTotalGreen=0.928422921773, SaturationTotalBlue=0.866233940972, time=0.504976851852, corn=1, Utility=0.7073916928892766]","['0.708605491432766', '0.7053282432074894', '0.7034819213701275', '0.709340046556936']"
33,"[15, 27]","[39.6466745, -82.8170021]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0063.JPG,"[14, 27]","[16, 27]","[15, 28]","[15, 26]","['Links/Photos_01JUN2018_67', [7, 13]]",[],"['Links/Photos_02Aug2018_33', '[15, 27]']",[],"[Latitude=39.6466749722, Longitude=-82.8170049444, BrightnessTotal=0.912972205721, exposureTime=0.007193, xResolution=640, yResolution=480, SaturationTotalRed=0.929774867239, SaturationTotalGreen=0.913241753472, SaturationTotalBlue=0.847808580984, time=0.504895833333, corn=1, Utility=0.7034819213701275]","['0.7121517152174468', '0.6977793185938723', '0.7076160835160425', '0.7073916928892766']"
33,"[15, 28]","[39.6466745, -82.8171063]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0062.JPG,"[14, 28]","[16, 28]","[15, 29]","[15, 27]","['Links/Photos_01JUN2018_67', [7, 14]]",[],"['Links/Photos_02Aug2018_33', '[15, 28]']",[],"[Latitude=39.6466720833, Longitude=-82.8171133889, BrightnessTotal=0.928262084755, exposureTime=0.008016, xResolution=640, yResolution=480, SaturationTotalRed=0.943494702308, SaturationTotalGreen=0.928631535948, SaturationTotalBlue=0.868130284926, time=0.504803240741, corn=1, Utility=0.7076160835160425]","['0.714251948944851', '0.7031176003794467', '0.7082947621808083', '0.7034819213701275']"
33,"[15, 29]","[39.6466745, -82.8172105]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0061.JPG,"[14, 29]","[16, 29]","[15, 30]","[15, 28]","['Links/Photos_01JUN2018_67', [7, 14]]",[],"['Links/Photos_02Aug2018_33', '[15, 29]']",[],"[Latitude=39.64667425, Longitude=-82.8172159167, BrightnessTotal=0.930585122716, exposureTime=0.008236, xResolution=640, yResolution=480, SaturationTotalRed=0.947110268587, SaturationTotalGreen=0.930541781556, SaturationTotalBlue=0.869963937398, time=0.504722222222, corn=1, Utility=0.7082947621808083]","['0.7127379173985532', '0.6934796403928936', '0.7122322382344254', '0.7076160835160425']"
33,"[15, 30]","[39.6466745, -82.8173146]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0060.JPG,"[14, 30]","[16, 30]","[15, 31]","[15, 29]","['Links/Photos_01JUN2018_67', [7, 15]]",[],"['Links/Photos_02Aug2018_33', '[15, 30]']",[],"[Latitude=39.6466743333, Longitude=-82.817317, BrightnessTotal=0.945739664624, exposureTime=0.009481, xResolution=640, yResolution=480, SaturationTotalRed=0.961036968954, SaturationTotalGreen=0.946057329963, SaturationTotalBlue=0.8859683798, time=0.504641203704, corn=1, Utility=0.7122322382344254]","['0.7054391630987232', '0.6979306594032341', '0.7096358133699573', '0.7082947621808083']"
33,"[15, 31]","[39.6466745, -82.8174188]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0059.JPG,"[14, 31]","[16, 31]","[15, 32]","[15, 30]","['Links/Photos_01JUN2018_67', [7, 15]]",[],"['Links/Photos_02Aug2018_33', '[15, 31]']",[],"[Latitude=39.6466735833, Longitude=-82.8174186944, BrightnessTotal=0.935824922085, exposureTime=0.008933, xResolution=640, yResolution=480, SaturationTotalRed=0.953408624387, SaturationTotalGreen=0.93581945721, SaturationTotalBlue=0.870710988562, time=0.504548611111, corn=1, Utility=0.7096358133699573]","['0.7064959701882129', '0.7059275575366384', '0.699468570795702', '0.7122322382344254']"
33,"[15, 32]","[39.6466745, -82.817523]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0058.JPG,"[14, 32]","[16, 32]","[15, 33]","[15, 31]","['Links/Photos_01JUN2018_67', [7, 16]]",[],"['Links/Photos_02Aug2018_33', '[15, 32]']",[],"[Latitude=39.6466731944, Longitude=-82.8175206389, BrightnessTotal=0.896503058495, exposureTime=0.006814, xResolution=640, yResolution=480, SaturationTotalRed=0.919975694444, SaturationTotalGreen=0.895221303105, SaturationTotalBlue=0.822157092525, time=0.504467592593, corn=1, Utility=0.699468570795702]","['0.7087270477313617', '0.7003970504591064', '0.7117384188865531', '0.7096358133699573']"
33,"[15, 33]","[39.6466745, -82.8176271]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0057.JPG,"[14, 33]","[16, 33]","[15, 34]","[15, 32]","['Links/Photos_01JUN2018_67', [7, 16]]",[],"['Links/Photos_02Aug2018_33', '[15, 33]']",[],"[Latitude=39.64667475, Longitude=-82.8176313611, BrightnessTotal=0.942452302508, exposureTime=0.008647, xResolution=640, yResolution=480, SaturationTotalRed=0.961414088031, SaturationTotalGreen=0.941399803411, SaturationTotalBlue=0.883413526348, time=0.504386574074, corn=1, Utility=0.7117384188865531]","['0.7121734736562126', '0.7029634261751914', '0.7098216424615745', '0.699468570795702']"
33,"[15, 34]","[39.6466745, -82.8177313]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0056.JPG,"[14, 34]","[16, 34]","[15, 35]","[15, 33]","['Links/Photos_01JUN2018_67', [7, 17]]",[],"['Links/Photos_02Aug2018_33', '[15, 34]']",[],"[Latitude=39.6466733056, Longitude=-82.8177345833, BrightnessTotal=0.9348059257, exposureTime=0.007759, xResolution=640, yResolution=480, SaturationTotalRed=0.950374617034, SaturationTotalGreen=0.934838184232, SaturationTotalBlue=0.877057649101, time=0.504293981481, corn=1, Utility=0.7098216424615745]","['0.707513975315234', '0.6997615134702553', '0.7092154171195318', '0.7117384188865531']"
33,"[15, 35]","[39.6466745, -82.8178355]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0055.JPG,"[14, 35]","[16, 35]","[15, 36]","[15, 34]","['Links/Photos_01JUN2018_67', [7, 17]]",[],"['Links/Photos_02Aug2018_33', '[15, 35]']",[],"[Latitude=39.6466735556, Longitude=-82.8178388889, BrightnessTotal=0.932349072572, exposureTime=0.007634, xResolution=640, yResolution=480, SaturationTotalRed=0.947106898489, SaturationTotalGreen=0.932729217729, SaturationTotalBlue=0.873938227635, time=0.504212962963, corn=1, Utility=0.7092154171195318]","['0.7105993523630213', '0.7007720759318298', '0.7039791442597872', '0.7098216424615745']"
33,"[15, 36]","[39.6466745, -82.8179397]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0054.JPG,"[14, 36]","[16, 36]","[15, 37]","[15, 35]","['Links/Photos_01JUN2018_67', [7, 18]]",[],"['Links/Photos_02Aug2018_33', '[15, 36]']",[],"[Latitude=39.6466740833, Longitude=-82.8179396389, BrightnessTotal=0.912299375981, exposureTime=0.006777, xResolution=640, yResolution=480, SaturationTotalRed=0.927806091708, SaturationTotalGreen=0.912899675756, SaturationTotalBlue=0.848544883578, time=0.504131944444, corn=1, Utility=0.7039791442597872]","['0.7060271286946809', '0.6960542801951914', '0.7102144839277872', '0.7092154171195318']"
33,"[15, 37]","[39.6466745, -82.8180438]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0053.JPG,"[14, 37]","[16, 37]","[15, 38]","[15, 36]","['Links/Photos_01JUN2018_67', [7, 18]]",[],"['Links/Photos_02Aug2018_33', '[15, 37]']",[],"[Latitude=39.6466736944, Longitude=-82.8180475, BrightnessTotal=0.935848644606, exposureTime=0.007844, xResolution=640, yResolution=480, SaturationTotalRed=0.948581086601, SaturationTotalGreen=0.93689013991, SaturationTotalBlue=0.878041730494, time=0.504050925926, corn=1, Utility=0.7102144839277872]","['0.7007404233662979', '0.6982189004731488', '0.7056337519453618', '0.7039791442597872']"
33,"[15, 38]","[39.6466745, -82.818148]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0052.JPG,"[14, 38]","[16, 38]","[15, 39]","[15, 37]","['Links/Photos_01JUN2018_67', [7, 19]]",[],"['Links/Photos_02Aug2018_33', '[15, 38]']",[],"[Latitude=39.6466738333, Longitude=-82.8181530556, BrightnessTotal=0.918559208285, exposureTime=0.007001, xResolution=640, yResolution=480, SaturationTotalRed=0.901105826185, SaturationTotalGreen=0.928609055862, SaturationTotalBlue=0.876167330474, time=0.503958333333, corn=1, Utility=0.7056337519453618]","['0.7052689912599576', '0.6963827290147658', '0.7115308517997021', '0.7102144839277872']"
33,"[15, 39]","[39.6466745, -82.8182522]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0051.JPG,"[14, 39]","[16, 39]","[15, 40]","[15, 38]","['Links/Photos_01JUN2018_67', [7, 19]]",[],"['Links/Photos_02Aug2018_33', '[15, 39]']",[],"[Latitude=39.6466733611, Longitude=-82.8182575833, BrightnessTotal=0.939221556805, exposureTime=0.007634, xResolution=640, yResolution=480, SaturationTotalRed=0.929743872549, SaturationTotalGreen=0.945760569853, SaturationTotalBlue=0.905352200776, time=0.503877314815, corn=1, Utility=0.7115308517997021]","['0.7082091107157447', '0.6985632504327233', '0.7055968988068084', '0.7056337519453618']"
33,"[15, 40]","[39.6466745, -82.8183563]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0050.JPG,"[14, 40]","[16, 40]","[15, 41]","[15, 39]","['Links/Photos_01JUN2018_67', [7, 20]]",[],"['Links/Photos_02Aug2018_33', '[15, 40]']",[],"[Latitude=39.6466728056, Longitude=-82.8183626111, BrightnessTotal=0.915829604207, exposureTime=0.005983, xResolution=640, yResolution=480, SaturationTotalRed=0.907920777165, SaturationTotalGreen=0.922032883987, SaturationTotalBlue=0.879779092627, time=0.503784722222, corn=1, Utility=0.7055968988068084]","['0.702728995326298', '0.6993397500100424', '0.7085394590458723', '0.7115308517997021']"
33,"[15, 41]","[39.6466745, -82.8184605]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0049.JPG,"[14, 41]","[16, 41]","[15, 42]","[15, 40]","['Links/Photos_01JUN2018_67', [7, 20]]",[],"['Links/Photos_02Aug2018_33', '[15, 41]']",[],"[Latitude=39.6466729722, Longitude=-82.8184634167, BrightnessTotal=0.926689192142, exposureTime=0.007844, xResolution=640, yResolution=480, SaturationTotalRed=0.91695911203, SaturationTotalGreen=0.933147786458, SaturationTotalBlue=0.894576886744, time=0.503703703704, corn=1, Utility=0.7085394590458723]","['0.7114411507644255', '0.7031727588865107', '0.7106893935057873', '0.7055968988068084']"
33,"[15, 42]","[39.6466745, -82.8185647]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0048.JPG,"[14, 42]","[16, 42]","[15, 43]","[15, 41]","['Links/Photos_01JUN2018_67', [7, 21]]",[],"['Links/Photos_02Aug2018_33', '[15, 42]']",[],"[Latitude=39.6466746111, Longitude=-82.8185618333, BrightnessTotal=0.934046707972, exposureTime=0.008884, xResolution=640, yResolution=480, SaturationTotalRed=0.925259625204, SaturationTotalGreen=0.939774216197, SaturationTotalBlue=0.906249004289, time=0.503611111111, corn=1, Utility=0.7106893935057873]","['0.7083968002798724', '0.697131601222468', '0.7150038228311064', '0.7085394590458723']"
33,"[15, 43]","[39.6466745, -82.8186688]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_8/DJI_0047.JPG,"[14, 43]","[16, 43]",[],"[15, 42]","['Links/Photos_01JUN2018_67', [7, 21]]",[],"['Links/Photos_02Aug2018_33', '[15, 43]']",[],"[Latitude=39.64667125, Longitude=-82.8186704444, BrightnessTotal=0.951429977285, exposureTime=0.006963, xResolution=640, yResolution=480, SaturationTotalRed=0.943187231924, SaturationTotalGreen=0.957483098448, SaturationTotalBlue=0.918231426164, time=0.503530092593, corn=1, Utility=0.7150038228311064]","['0.7003813669888936', '0.6993222899299149', -1, '0.7106893935057873']"
33,"[16, 0]","[39.6465676, -82.8141896]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_9/DJI_0003.JPG,"[15, 0]","[17, 0]","[16, 1]",[],"['Links/Photos_01JUN2018_67', [8, 0]]",[],"['Links/Photos_02Aug2018_33', '[16, 0]']",[],"[Latitude=39.6465683611, Longitude=-82.8141935278, BrightnessTotal=0.912098058435, exposureTime=0.00267, xResolution=640, yResolution=480, SaturationTotalRed=0.940833780127, SaturationTotalGreen=0.909420981413, SaturationTotalBlue=0.832326516544, time=0.512858796296, corn=1, Utility=0.6962425330837874]","['0.6937535883655744', '0.6863999454874042', '0.6981531291045107', -1]"
33,"[16, 1]","[39.6465676, -82.8142937]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_9/DJI_0004.JPG,"[15, 1]","[17, 1]","[16, 2]","[16, 0]","['Links/Photos_01JUN2018_67', [8, 0]]",[],"['Links/Photos_02Aug2018_33', '[16, 1]']",[],"[Latitude=39.6465706389, Longitude=-82.8142983056, BrightnessTotal=0.919740986503, exposureTime=0.002834, xResolution=640, yResolution=480, SaturationTotalRed=0.947203265421, SaturationTotalGreen=0.91735814951, SaturationTotalBlue=0.841841937296, time=0.512951388889, corn=1, Utility=0.6981531291045107]","['0.700281354584468', '0.6865960604095319', '0.6923090214000001', '0.6962425330837874']"
33,"[16, 2]","[39.6465676, -82.8143979]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_9/DJI_0005.JPG,"[15, 2]","[17, 2]","[16, 3]","[16, 1]","['Links/Photos_01JUN2018_67', [8, 1]]",[],"['Links/Photos_02Aug2018_33', '[16, 2]']",[],"[Latitude=39.6465714167, Longitude=-82.8143994722, BrightnessTotal=0.897332612472, exposureTime=0.002409, xResolution=640, yResolution=480, SaturationTotalRed=0.930160054126, SaturationTotalGreen=0.893459265217, SaturationTotalBlue=0.814292994281, time=0.513032407407, corn=1, Utility=0.6923090214000001]","['0.6931416448798724', '0.6883400871017021', '0.6979741178186808', '0.6981531291045107']"
33,"[16, 3]","[39.6465676, -82.8145021]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_9/DJI_0006.JPG,"[15, 3]","[17, 3]","[16, 4]","[16, 2]","['Links/Photos_01JUN2018_67', [8, 1]]",[],"['Links/Photos_02Aug2018_33', '[16, 3]']",[],"[Latitude=39.6465688333, Longitude=-82.8145061667, BrightnessTotal=0.918687594732, exposureTime=0.002627, xResolution=640, yResolution=480, SaturationTotalRed=0.948182125715, SaturationTotalGreen=0.915167075163, SaturationTotalBlue=0.845248302185, time=0.513113425926, corn=1, Utility=0.6979741178186808]","['0.7000483776741276', '0.6878912644946382', '0.6970221176754468', '0.6923090214000001']"
33,"[16, 4]","[39.6465676, -82.8146062]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_9/DJI_0007.JPG,"[15, 4]","[17, 4]","[16, 5]","[16, 3]","['Links/Photos_01JUN2018_67', [8, 2]]",[],"['Links/Photos_02Aug2018_33', '[16, 4]']",[],"[Latitude=39.6465696389, Longitude=-82.8146103056, BrightnessTotal=0.915167422702, exposureTime=0.002529, xResolution=640, yResolution=480, SaturationTotalRed=0.945691648795, SaturationTotalGreen=0.911278173509, SaturationTotalBlue=0.841668045343, time=0.513206018519, corn=1, Utility=0.6970221176754468]","['0.6997417882840424', '0.6877247144237022', '0.6968320243371063', '0.6979741178186808']"
33,"[16, 5]","[39.6465676, -82.8147104]",/data/chumley/tmp/Photos_01JUN2018//North_Path/Images/33.6Feet/Sorte_9/DJI_0008.JPG,"[15, 5]","[17, 5]","[16, 6]","[16, 4]","['Links/Photos_01JUN2018_67', [8, 2]]",[],"['Links/Photos_02Aug2018_33', '[16, 5]']",[],"[Latitude=39.6465691389, Longitude=-82.8147128889, BrightnessTotal=0.915185235995, exposureTime=0.002627, xResolution=640, yResolution=480, SaturationTotalRed=0.944596290339, SaturationTotalGreen=0.911922334559, SaturationTotalBlue=0.839218979779, time=0.513287037037, corn=1, Utility=0.6968320243371063]","['0.7035517613591064', '0.6848772481922127', '0.6973941252639574', '0.6970221176754468']"
